IDName,Sample_related,NewPop,OrderPop,Full.Population.Name,Year.Collected,Clone.ID.2018,Tide,TideCode,Collector,Longitude,Latitude,X,Y,aagx030,aag004,m49,aagx012,aag002,atg002,aagx051,aagx071,m13,m16,aagx030.1,aagx030.2,aag004.1,aag004.2,m49.1,m49.2,aagx012.1,aagx012.2,aag002.1,aag002.2,atg002.1,atg002.2,aagx051.1,aagx051.2,aagx071.1,aagx071.2,m13.1,m13.2,m16.1,m16.2
MF_20,D2_2D20,MF,10,McCoys Ferry,2011,265,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.96725,39.60856667,245254.6004,4388520.963,159:159,376:391,168:180,202:202,319:325,151:157,184:190,224:233,263:271,180:187,159,159,376,391,168,180,202,202,319,325,151,157,184,190,224,233,263,271,180,187
MF_22,D2_2D22,MF,10,McCoys Ferry,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.96701667,39.60873333,245275.247,4388538.802,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
WSP1_04,WP_WSP1_04,WSP1,11,Williamsport Upriver,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.830447,39.603181,256982.464,4387543.881,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
WSP1_05,WP_WSP1_05,WSP1,11,Williamsport Upriver,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.830447,39.603181,256982.464,4387543.881,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
WSP1_06,WP_WSP1_06,WSP1,11,Williamsport Upriver,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.83052,39.603275,256976.5242,4387554.514,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
WSP1_07,WP_WSP1_07,WSP1,11,Williamsport Upriver,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.830586,39.603334,256971.0631,4387561.242,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
WSP1_14,WP_WSP1_14,WSP1,11,Williamsport Upriver,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.832205,39.604796,256837.1557,4387727.919,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
WSP1_18,WP_WSP1_18,WSP1,11,Williamsport Upriver,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.832924,39.605407,256777.5551,4387797.693,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
WSP2_22,E2_2EE22,WSP2,12,Williamsport Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.8304,39.60313333,256986.3332,4387538.462,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
WSP2_23,E2_2EE23,WSP2,12,Williamsport Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.83068333,39.6033,256962.5863,4387557.731,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
WSP2_25,E2_2EE25,WSP2,12,Williamsport Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.83096667,39.60355,256939.1303,4387586.25,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
OJ_03,D1_1D03,OJ,13,Opequon Creek,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.85943333,39.51548333,254183.6725,4377887.58,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
TL_05,E1_1EE05,TL,14,Taylors Landing,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.76778333,39.4988,262006.7682,4375789.216,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
SL_06,E1_1EE06,SL,15,Snyders Landing,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.77861667,39.46516667,260959.8871,4372084.436,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
AC_05,F1_1F05,AC,16,Antietam Creek,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.74795,39.41948333,263443.8558,4366932.437,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
AC_15,F1_1F15,AC,16,Antietam Creek,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.74585,39.41615,263613.3921,4366556.916,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK1_02,BK_BWK102,BWK1,17,Brunswick Up River,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.616226,39.306619,274421.7729,4354067.043,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK1_04,BK_BWK104,BWK1,17,Brunswick Up River,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.615288,39.306171,274501.2222,4354014.974,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK1_10,BK_BWK110,BWK1,17,Brunswick Up River,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.614108,39.306153,274602.922,4354010.032,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK1_11,BK_BWK111,BWK1,17,Brunswick Up River,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.613901,39.306114,274620.6475,4354005.187,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK1_13,BK_BWK113,BWK1,17,Brunswick Up River,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.613417,39.306026,274662.103,4353994.212,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK1_16,BK_BWK116,BWK1,17,Brunswick Up River,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.612224,39.305602,274763.6216,4353944.174,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK1_18,BK_BWK118,BWK1,17,Brunswick Up River,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.611672,39.305654,274811.3906,4353948.57,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK1_20,BK_BWK120,BWK1,17,Brunswick Up River,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.611151,39.305601,274856.1495,4353941.389,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_01,F2_2F01,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.6151,39.30633333,274517.9558,4354032.523,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_02,F2_2F02,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61526667,39.30623333,274503.2618,4354021.839,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_04,F2_2F04,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61543333,39.3064,274489.4252,4354040.755,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_05,F2_2F05,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61556667,39.30646667,274478.1408,4354048.488,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_07,F2_2F07,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61565,39.30648333,274471.0083,4354050.546,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_10,F2_2F10,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61605,39.306747,274437.3615,4354080.811,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_11,F2_2F11,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61613333,39.30663333,274429.8104,4354068.402,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_13,F2_2F13,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61626667,39.30656667,274418.0976,4354061.335,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_14,F2_2F14,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61628333,39.30658333,274416.7145,4354063.226,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_15,F2_2F15,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61633333,39.30655,274412.2957,4354059.651,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_16,F2_2F16,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.6164,39.30665,274406.8677,4354070.918,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_17,F2_2F17,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61643333,39.30661667,274403.8864,4354067.301,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_19,F2_2F19,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61671667,39.3067,274379.7205,4354077.258,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_20,F2_2F20,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61688333,39.30675,274365.5093,4354083.225,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_21,F2_2F21,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61708333,39.30675,274348.2624,4354083.724,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_22,F2_2F22,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61736667,39.30671667,274323.7215,4354080.732,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_25,F2_2F25,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.6176,39.3069,274304.1898,4354101.664,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_26,F2_2F26,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61801667,39.30693333,274268.3657,4354106.404,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
BWK2_27,F2_2F27,BWK2,18,Brunswick Down River,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61811667,39.30685,274259.4743,4354097.405,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_01,PO_POR01,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.536515,39.271139,281185.1098,4349932.89,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_02,PO_POR02,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.536589,39.271085,281178.5572,4349927.075,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_04,PO_POR04,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.536342,39.271037,281199.7183,4349921.149,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_05,PO_POR05,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.536093,39.271015,281221.1329,4349918.105,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_06,PO_POR06,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.536093,39.271015,281221.1329,4349918.105,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_07,PO_POR07,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.535904,39.271063,281237.5887,4349922.976,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_08,PO_POR08,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.535919,39.270958,281235.9678,4349911.357,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_09,PO_POR09,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.535734,39.270953,281251.9136,4349910.355,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_11,PO_POR11,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53534,39.270989,281286.0189,4349913.398,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_12,PO_POR12,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.535392,39.270899,281281.2525,4349903.534,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_13,PO_POR13,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.535252,39.270951,281293.4931,4349908.967,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_14,PO_POR14,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.535143,39.270908,281302.7636,4349903.931,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_15,PO_POR15,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.535036,39.270999,281312.2784,4349913.773,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_16,PO_POR16,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.535012,39.270939,281314.1624,4349907.055,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_17,PO_POR17,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.534795,39.271024,281333.149,4349915.965,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_18,PO_POR18,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.534773,39.270983,281334.9196,4349911.361,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_19,PO_POR19,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.534579,39.271011,281351.7445,4349914,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_20,PO_POR20,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.534498,39.270971,281358.6086,4349909.364,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_P14,PO_PORP14,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.536589,39.271085,281178.5572,4349927.075,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR1_P9,PO_PORP09,POR1,19,Point of Rocks,2007,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53851,39.271852,281015.2077,4350016.86,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR2_04,G1_1G04,POR2,20,Point of Rocks 2,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.5315,39.27026667,281615.0804,4349823.942,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR2_05,G1_1G05,POR2,20,Point of Rocks 2,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53155,39.27041667,281611.2324,4349840.712,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR2_07,G1_1G07,POR2,20,Point of Rocks 2,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53178333,39.27031667,281590.7905,4349830.176,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR2_08,G1_1G08,POR2,20,Point of Rocks 2,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.5319,39.27043333,281581.0868,4349843.407,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR2_10,G1_1G10,POR2,20,Point of Rocks 2,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53213333,39.27048333,281561.1109,4349849.52,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR2_11,G1_1G11,POR2,20,Point of Rocks 2,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53233333,39.27046667,281543.8036,4349848.154,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR2_12,G1_1G12,POR2,20,Point of Rocks 2,2011,266,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53241667,39.2706,281537.0275,4349863.154,159:159,391:394,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
